DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2016/4/15 1:00,7755,1955,6680,0,0,0,452,0,111,42,0,-1485
2016/4/15 2:00,7989,1983,6804,0,0,0,484,0,110,42,0,-1434
2016/4/15 3:00,8145,2021,6872,0,0,0,516,0,110,41,0,-1415
2016/4/15 4:00,8341,2031,6910,0,0,0,543,0,109,42,0,-1294
2016/4/15 5:00,8605,2103,7080,0,17,0,586,0,109,43,0,-1333
2016/4/15 6:00,8632,2169,6909,0,170,0,610,0,110,44,0,-1380
2016/4/15 7:00,8375,2098,6614,0,483,0,597,0,110,44,-1,-1570
2016/4/15 8:00,9041,2103,6733,0,947,0,599,0,110,43,0,-1494
2016/4/15 9:00,9411,2107,7056,0,1065,0,591,0,111,43,0,-1562
2016/4/15 10:00,9504,2041,6936,0,1436,0,585,0,110,40,-1,-1643
2016/4/15 11:00,9484,2007,6825,0,1635,0,587,0,108,38,-36,-1680
2016/4/15 12:00,8743,1931,6489,0,1445,0,595,0,111,41,-226,-1643
2016/4/15 13:00,9208,2031,6979,0,1355,0,593,0,111,44,-225,-1680
2016/4/15 14:00,9118,2082,7030,0,1056,0,590,0,109,45,-225,-1569
2016/4/15 15:00,9033,2076,7088,0,686,0,581,0,110,45,-39,-1514
2016/4/15 16:00,9256,2118,7668,0,311,0,551,0,110,43,-3,-1542
2016/4/15 17:00,9248,2176,7895,0,53,0,533,0,110,42,-3,-1558
2016/4/15 18:00,9700,2237,8139,0,0,0,490,0,111,44,127,-1448
2016/4/15 19:00,9489,2209,8050,0,0,0,451,0,110,44,179,-1554
2016/4/15 20:00,9068,2159,7956,0,0,0,429,0,112,45,-3,-1630
2016/4/15 21:00,8648,2080,7806,0,0,0,422,0,111,45,-3,-1813
2016/4/15 22:00,8497,2060,8022,0,0,0,407,0,110,46,-3,-2145
2016/4/15 23:00,8365,2013,7973,0,0,0,371,0,106,46,-4,-2140
2016/4/16 0:00,8021,1955,7542,0,0,0,351,0,113,45,-3,-1982
2016/4/16 1:00,8209,1945,7746,0,0,0,329,0,110,46,-3,-1964
2016/4/16 2:00,8448,1939,7974,0,0,0,327,0,111,45,-3,-1945
2016/4/16 3:00,8577,1978,8112,0,0,0,282,0,112,45,-3,-1949
2016/4/16 4:00,8734,2005,8288,0,0,0,267,0,108,44,-4,-1974
2016/4/16 5:00,8772,2046,8305,0,27,0,215,0,109,46,-4,-1972
2016/4/16 6:00,8502,2029,7824,0,306,0,174,0,111,45,-3,-1984
2016/4/16 7:00,8157,1900,7063,0,864,0,153,0,112,45,-3,-1977
2016/4/16 8:00,8529,1825,6990,0,1370,0,144,0,111,43,-3,-1951
2016/4/16 9:00,8644,1828,6938,0,1652,0,135,0,111,43,-3,-2060
2016/4/16 10:00,8629,1816,6848,0,1765,0,124,0,107,43,-4,-2070
2016/4/16 11:00,8631,1821,7091,0,1579,0,102,0,109,46,-4,-2113
2016/4/16 12:00,8446,1755,6885,0,1662,0,86,0,111,46,-3,-2096
2016/4/16 13:00,8430,1755,7171,0,1388,0,74,0,111,45,-3,-2111
2016/4/16 14:00,8393,1770,7564,0,939,0,54,0,111,46,-3,-2088
2016/4/16 15:00,8380,1822,7841,0,728,0,53,0,109,45,-3,-2215
2016/4/16 16:00,8388,1927,8240,0,328,0,24,0,108,45,-4,-2280
2016/4/16 17:00,8560,2118,8413,0,61,0,26,0,107,46,-4,-2207
2016/4/16 18:00,9102,2198,8670,0,0,0,43,0,111,45,119,-2084
2016/4/16 19:00,9006,2148,8573,0,0,0,84,0,111,44,183,-2137
2016/4/16 20:00,8656,2041,8365,0,0,0,124,0,111,45,-2,-2028
2016/4/16 21:00,8180,2023,7929,0,0,0,161,0,108,45,-3,-2083
2016/4/16 22:00,7704,2009,7413,0,0,0,162,0,109,45,-3,-2031
2016/4/16 23:00,7556,1974,7317,0,0,0,148,0,107,45,-4,-2031
2016/4/17 0:00,7206,1900,7137,0,0,0,143,0,111,46,-3,-2128
2016/4/17 1:00,7393,1892,7253,0,0,0,150,0,111,44,-3,-2054
2016/4/17 2:00,7615,1896,7441,0,0,0,163,0,112,45,-3,-2039
2016/4/17 3:00,7715,1951,7459,0,0,0,183,0,110,45,-3,-2030
2016/4/17 4:00,7843,1966,7558,0,0,0,192,0,105,46,-4,-2020
2016/4/17 5:00,7847,2040,7463,0,14,0,213,0,107,46,-4,-2032
2016/4/17 6:00,7584,2007,7128,0,80,0,271,0,111,46,-3,-2056
2016/4/17 7:00,7443,1973,6915,0,156,0,329,0,109,45,-3,-2081
2016/4/17 8:00,7686,1923,7119,0,248,0,323,0,110,46,-3,-2080
2016/4/17 9:00,8063,1922,7543,0,251,0,314,0,108,46,-3,-2118
2016/4/17 10:00,8113,1912,7934,0,243,0,255,0,110,43,-4,-2380
2016/4/17 11:00,8029,1903,7716,0,331,0,344,0,109,45,-4,-2415
2016/4/17 12:00,7964,1837,7548,0,514,0,339,0,109,46,-3,-2426
2016/4/17 13:00,7809,1823,7031,0,825,0,380,0,111,46,-3,-2404
2016/4/17 14:00,7641,1860,7155,0,487,0,391,0,112,46,-3,-2407
2016/4/17 15:00,7698,1859,7404,0,302,0,400,0,107,47,-2,-2419
2016/4/17 16:00,7834,1939,7138,0,233,0,354,0,108,47,-1,-1984
2016/4/17 17:00,8196,2009,7687,0,41,0,266,0,108,47,-2,-1960
2016/4/17 18:00,8705,2048,8117,0,0,0,370,0,109,46,-1,-1984
2016/4/17 19:00,8690,1945,8196,0,0,0,342,0,109,47,-1,-1948
2016/4/17 20:00,8369,1741,8083,0,0,0,275,0,110,47,0,-1887
2016/4/17 21:00,7949,1730,7777,0,0,0,236,0,108,48,0,-1950
2016/4/17 22:00,7494,1751,7525,0,0,0,269,0,108,48,0,-2207
2016/4/17 23:00,7289,1806,7290,0,0,0,280,0,107,48,-1,-2241
2016/4/18 0:00,7033,1790,6944,0,0,0,346,0,109,47,-2,-2201
2016/4/18 1:00,7225,1789,7063,0,0,0,358,0,111,48,-2,-2142
2016/4/18 2:00,7486,1791,7283,0,0,0,344,0,110,47,-2,-2087
2016/4/18 3:00,7688,1803,7473,0,0,0,344,0,110,48,-2,-2088
2016/4/18 4:00,7911,1950,7437,0,0,0,368,0,107,48,-2,-1997
2016/4/18 5:00,8182,1973,7673,0,46,0,372,0,109,47,-1,-2037
2016/4/18 6:00,8092,1996,7535,0,284,0,369,0,110,47,-2,-2247
2016/4/18 7:00,7812,1990,6977,0,598,0,380,0,110,47,-2,-2288
2016/4/18 8:00,8412,1968,7115,0,940,0,396,0,112,47,-2,-2164
2016/4/18 9:00,9008,1988,7703,0,1006,0,417,0,109,46,-2,-2259
2016/4/18 10:00,9131,2000,7846,0,1084,0,416,0,106,45,-3,-2363
2016/4/18 11:00,9216,1996,7878,0,998,0,436,0,107,45,-4,-2240
2016/4/18 12:00,8446,1933,7646,0,780,0,432,0,108,41,-222,-2272
2016/4/18 13:00,8899,2003,8020,0,552,0,427,0,110,45,-3,-2255
2016/4/18 14:00,8979,2008,8143,0,438,0,442,0,109,45,-3,-2203
2016/4/18 15:00,9061,2043,8380,0,250,0,442,0,108,46,-3,-2205
2016/4/18 16:00,9269,2080,8565,0,147,0,421,0,110,47,-4,-2097
2016/4/18 17:00,9249,2159,8452,0,43,0,429,0,109,48,-4,-1987
2016/4/18 18:00,9507,2162,8748,0,0,0,415,0,108,48,-3,-1971
2016/4/18 19:00,9158,2123,8528,0,0,0,360,0,109,42,-3,-2001
2016/4/18 20:00,8815,2077,8464,0,0,0,289,0,111,48,-3,-2171
2016/4/18 21:00,8332,2023,8021,0,0,0,276,0,109,48,-3,-2142
2016/4/18 22:00,8102,1986,7734,0,0,0,284,0,110,48,-3,-2057
2016/4/18 23:00,7923,1928,7619,0,6,0,264,0,108,47,-4,-2045
2016/4/19 0:00,7602,1928,7302,0,0,0,260,0,110,47,-3,-2042
2016/4/19 1:00,7771,1922,7449,0,0,0,281,0,111,48,-3,-2037
2016/4/19 2:00,8013,1927,7697,0,0,0,275,0,110,48,-3,-2041
2016/4/19 3:00,8196,1951,7823,0,0,0,296,0,109,48,-3,-2028
2016/4/19 4:00,8421,2022,7851,0,0,0,342,0,109,47,-4,-1946
2016/4/19 5:00,8643,2044,8041,0,63,0,286,0,108,48,-4,-1943
2016/4/19 6:00,8619,2045,7864,0,469,0,202,0,109,45,-3,-2112
2016/4/19 7:00,8312,2042,7334,0,862,0,166,0,111,47,-3,-2247
2016/4/19 8:00,8745,2030,7185,0,1319,0,143,0,110,47,-3,-2086
2016/4/19 9:00,9099,2037,7317,0,1553,0,158,0,109,46,-3,-2118
2016/4/19 10:00,9200,2029,7320,0,1735,0,174,0,105,46,-4,-2205
2016/4/19 11:00,9037,2014,7527,0,1374,0,204,0,107,43,-5,-2227
2016/4/19 12:00,8488,1968,7460,0,1093,0,208,0,110,46,-182,-2215
2016/4/19 13:00,9004,2043,8067,0,797,0,203,0,109,46,-3,-2258
2016/4/19 14:00,9208,2044,8217,0,767,0,186,0,108,47,-3,-2158
2016/4/19 15:00,9261,2061,8254,0,733,0,184,0,111,48,-3,-2127
2016/4/19 16:00,9311,2080,8626,0,351,0,208,0,108,48,-4,-2106
2016/4/19 17:00,9268,2159,8776,0,63,0,194,0,105,48,-4,-2073
2016/4/19 18:00,9660,2160,8865,0,0,0,224,0,109,47,126,-1871
2016/4/19 19:00,9443,2133,8800,0,0,0,206,0,110,48,33,-1887
2016/4/19 20:00,9027,2064,8697,0,0,0,180,0,109,49,-3,-2069
2016/4/19 21:00,8545,2015,8388,0,0,0,169,0,107,48,-3,-2179
2016/4/19 22:00,8313,1998,8045,0,0,0,182,0,105,47,-3,-2061
2016/4/19 23:00,8118,1915,7864,0,0,0,229,0,106,47,-3,-2040
2016/4/20 0:00,7833,1899,7573,0,0,0,253,0,108,48,-3,-2045
2016/4/20 1:00,7999,1899,7725,0,0,0,268,0,107,47,-3,-2044
2016/4/20 2:00,8250,1901,7918,0,0,0,311,0,110,47,-3,-2034
2016/4/20 3:00,8425,1942,8065,0,0,0,306,0,109,47,-3,-2041
2016/4/20 4:00,8664,2020,8161,0,0,0,287,0,105,47,-4,-1952
2016/4/20 5:00,8755,2031,8227,0,69,0,247,0,106,43,-4,-1964
2016/4/20 6:00,8707,2042,7916,0,440,0,233,0,110,44,-3,-2075
2016/4/20 7:00,8316,1984,7146,0,842,0,251,0,109,48,-3,-2061
2016/4/20 8:00,8818,1971,7240,0,1211,0,253,0,109,49,-3,-2012
2016/4/20 9:00,9242,1986,7335,0,1568,0,249,0,109,48,-3,-2050
2016/4/20 10:00,9240,1909,7163,0,1854,0,228,0,105,47,-4,-2062
2016/4/20 11:00,9285,1901,7102,0,1961,0,225,0,109,47,-5,-2055
2016/4/20 12:00,8588,1759,6949,0,1805,0,183,0,116,47,-222,-2049
2016/4/20 13:00,8949,1830,7543,0,1496,0,130,0,113,46,-3,-2206
2016/4/20 14:00,8946,1883,7798,0,1124,0,109,0,114,46,-3,-2125
2016/4/20 15:00,8959,1913,8267,0,732,0,86,0,110,47,-3,-2193
2016/4/20 16:00,9117,1967,8835,0,300,0,63,0,106,49,-4,-2199
2016/4/20 17:00,9130,2111,8816,0,64,0,62,0,110,46,-4,-2075
2016/4/20 18:00,9509,2120,9123,0,0,0,65,0,111,48,-2,-1956
2016/4/20 19:00,9291,2079,8804,0,0,0,88,0,113,46,-2,-1837
2016/4/20 20:00,8905,2017,8727,0,0,0,96,0,112,48,-2,-2093
2016/4/20 21:00,8349,1971,8233,0,0,0,122,0,109,46,-2,-2130
2016/4/20 22:00,8213,1961,8051,0,0,0,147,0,111,47,-2,-2102
2016/4/20 23:00,7918,1859,7803,0,0,0,160,0,109,42,-3,-2052
2016/4/21 0:00,7639,1790,7547,0,0,0,179,0,110,48,-2,-2033
2016/4/21 1:00,7793,1804,7540,0,0,0,172,0,113,46,-3,-1879
2016/4/21 2:00,8017,1812,7907,0,0,0,188,0,114,46,-3,-2047
2016/4/21 3:00,8129,1860,7953,0,0,0,195,0,112,46,-3,-2034
2016/4/21 4:00,8361,1972,7998,0,0,0,180,0,108,46,-3,-1940
2016/4/21 5:00,8443,1969,7880,0,45,0,215,0,111,40,-4,-1813
2016/4/21 6:00,8495,1996,7953,0,262,0,200,0,113,48,-3,-2074
2016/4/21 7:00,8283,1930,7568,0,568,0,164,0,113,47,-3,-2104
2016/4/21 8:00,8787,1918,7850,0,767,0,167,0,111,48,-2,-2072
2016/4/21 9:00,9221,1918,8145,0,886,0,206,0,112,47,-2,-2091
2016/4/21 10:00,9344,1913,8464,0,848,0,195,0,109,47,-2,-2230
2016/4/21 11:00,9390,1890,8784,0,763,0,147,0,108,47,-3,-2346
2016/4/21 12:00,8818,1847,8218,0,723,0,135,0,110,46,-2,-2259
2016/4/21 13:00,9199,1893,8803,0,614,0,99,0,112,45,-2,-2365
2016/4/21 14:00,9258,1911,8920,0,421,0,110,0,113,46,-2,-2261
2016/4/21 15:00,9230,1936,9129,0,197,0,56,0,111,45,-2,-2242
2016/4/21 16:00,9439,2044,9309,0,101,0,34,0,110,45,-3,-2201
2016/4/21 17:00,9466,2126,9333,0,28,0,35,0,110,50,-4,-2212
2016/4/21 18:00,9610,2163,9319,0,0,0,34,0,108,48,-3,-2059
2016/4/21 19:00,9265,2127,8950,0,0,0,35,0,109,48,-3,-2001
2016/4/21 20:00,8828,2060,8699,0,0,0,23,0,110,48,-3,-2109
2016/4/21 21:00,8366,1995,8318,0,0,0,21,0,109,47,-3,-2121
2016/4/21 22:00,8137,1980,8054,0,0,0,55,0,109,47,-4,-2104
2016/4/21 23:00,7951,1876,7897,0,0,0,70,0,106,50,-4,-2044
2016/4/22 0:00,7612,1853,7579,0,0,0,48,0,109,49,-3,-2023
2016/4/22 1:00,7784,1872,7707,0,0,0,45,0,110,49,-3,-1996
2016/4/22 2:00,8025,1873,7979,0,0,0,39,0,107,47,-3,-2017
2016/4/22 3:00,8164,1895,8105,0,0,0,38,0,107,49,-3,-2027
2016/4/22 4:00,8325,1953,8153,0,0,0,46,0,108,48,-3,-1980
2016/4/22 5:00,8433,1962,8257,0,18,0,50,0,107,43,-4,-2000
2016/4/22 6:00,8535,1981,8317,0,130,0,48,0,108,48,-3,-2094
2016/4/22 7:00,8480,1923,8117,0,301,0,65,0,108,48,-3,-2079
2016/4/22 8:00,9013,1924,8508,0,522,0,77,0,108,49,-3,-2172
2016/4/22 9:00,9473,1939,8880,0,720,0,81,0,108,47,-3,-2299
2016/4/22 10:00,9481,1871,8914,0,984,0,84,0,106,47,-2,-2523
2016/4/22 11:00,9409,1883,8616,0,1097,0,89,0,106,47,-3,-2426
2016/4/22 12:00,8616,1853,7960,0,866,0,91,0,107,48,-2,-2307
2016/4/22 13:00,9144,1910,8542,0,901,0,111,0,108,46,-2,-2472
2016/4/22 14:00,9261,1919,8355,0,940,0,118,0,107,47,-2,-2223
2016/4/22 15:00,9064,1938,8492,0,586,0,121,0,106,46,-2,-2223
2016/4/22 16:00,9177,2025,8743,0,313,0,107,0,107,46,-2,-2162
2016/4/22 17:00,9039,2199,8714,0,72,0,92,0,107,46,-2,-2189
2016/4/22 18:00,9296,2204,8916,0,0,0,88,0,107,48,-2,-2065
2016/4/22 19:00,9112,2155,8771,0,0,0,97,0,107,49,-2,-2065
2016/4/22 20:00,8704,2070,8431,0,0,0,112,0,105,48,-2,-2060
2016/4/22 21:00,8223,2013,8107,0,0,0,109,0,105,46,-2,-2155
2016/4/22 22:00,8094,1977,7932,0,0,0,113,0,104,47,-2,-2077
2016/4/22 23:00,7893,1908,7761,0,3,0,117,0,107,46,-2,-2047
2016/4/23 0:00,7476,1812,7385,0,0,0,144,0,105,40,-2,-2008
2016/4/23 1:00,7669,1821,7527,0,0,0,157,0,106,46,-2,-1986
2016/4/23 2:00,7857,1822,7723,0,0,0,165,0,107,46,-2,-2004
2016/4/23 3:00,7994,1828,7797,0,0,0,220,0,105,45,-2,-1999
2016/4/23 4:00,8046,1923,7740,0,0,0,212,0,104,46,-2,-1977
2016/4/23 5:00,8013,1924,7594,0,36,0,215,0,105,39,-3,-1897
2016/4/23 6:00,7954,1855,7445,0,187,0,214,0,105,46,-3,-1895
2016/4/23 7:00,7803,1826,7153,0,386,0,195,0,107,46,-3,-1907
2016/4/23 8:00,8118,1823,7391,0,641,0,187,0,105,46,-3,-2072
2016/4/23 9:00,8455,1832,7129,0,1201,0,238,0,104,46,-3,-2092
2016/4/23 10:00,8514,1818,6805,0,1554,0,280,0,106,47,-4,-2092
2016/4/23 11:00,8522,1815,6733,0,1685,0,296,0,105,46,-4,-2154
2016/4/23 12:00,8060,1789,6505,0,1487,0,299,0,103,41,-3,-2161
2016/4/23 13:00,8223,1826,6818,0,1303,0,272,0,104,45,-3,-2142
2016/4/23 14:00,8214,1833,7154,0,942,0,215,0,105,45,-3,-2077
2016/4/23 15:00,8186,1860,7629,0,530,0,161,0,105,45,-3,-2141
2016/4/23 16:00,8338,2047,7892,0,220,0,135,0,105,45,-4,-2102
2016/4/23 17:00,8513,2128,8140,0,67,0,132,0,105,45,-4,-2100
2016/4/23 18:00,8931,2190,8631,0,0,0,117,0,105,46,-3,-2155
2016/4/23 19:00,8898,2186,8520,0,0,0,99,0,106,45,-3,-2055
2016/4/23 20:00,8548,1942,8454,0,0,0,70,0,107,45,-3,-2067
2016/4/23 21:00,8028,1899,8015,0,0,0,70,0,104,45,-3,-2102
2016/4/23 22:00,7592,1874,7560,0,0,0,79,0,106,46,-3,-2070
2016/4/23 23:00,7354,1869,7318,0,0,0,73,0,104,46,-4,-2052
2016/4/24 0:00,7041,1822,7015,0,0,0,93,0,105,45,-3,-2036
2016/4/24 1:00,7185,1844,6983,0,0,0,101,0,108,45,-3,-1893
2016/4/24 2:00,7458,1825,7158,0,0,0,93,0,107,45,-3,-1767
2016/4/24 3:00,7579,1834,7301,0,0,0,94,0,106,44,-3,-1797
2016/4/24 4:00,7644,1954,7251,0,0,0,72,0,104,44,-4,-1777
2016/4/24 5:00,7593,1948,7064,0,36,0,72,0,106,42,-4,-1671
2016/4/24 6:00,7414,1846,6936,0,237,0,62,0,106,46,-3,-1816
2016/4/24 7:00,7194,1760,6558,0,644,0,48,0,106,44,-3,-1963
2016/4/24 8:00,7291,1752,6108,0,1270,0,62,0,106,45,-3,-2049
2016/4/24 9:00,7580,1741,5824,0,1897,0,76,0,106,46,-3,-2107
2016/4/24 10:00,7597,1739,5815,0,2127,0,81,0,105,49,-4,-2315
2016/4/24 11:00,7508,1731,5844,0,1991,0,114,0,104,47,-4,-2319
2016/4/24 12:00,7468,1731,6014,0,1743,0,162,0,106,49,-4,-2333
2016/4/24 13:00,7455,1740,6285,0,1586,0,197,0,105,53,-222,-2289
2016/4/24 14:00,7288,1744,6665,0,1106,0,171,0,107,54,-227,-2332
2016/4/24 15:00,7326,1761,6971,0,745,0,200,0,105,46,-226,-2276
2016/4/24 16:00,7537,1825,7248,0,475,0,180,0,105,48,-4,-2340
2016/4/24 17:00,7781,2024,7544,0,111,0,150,0,106,44,-4,-2194
2016/4/24 18:00,8483,2162,8071,0,0,0,108,0,106,48,-3,-2009
2016/4/24 19:00,8560,2180,8193,0,0,0,89,0,106,48,-3,-2053
2016/4/24 20:00,8329,2119,8131,0,0,0,57,0,107,49,-3,-2131
2016/4/24 21:00,7885,1934,7836,0,0,0,45,0,104,48,-3,-2079
2016/4/24 22:00,7396,1881,7378,0,0,0,30,0,107,48,-3,-2045
2016/4/24 23:00,7216,1867,7191,0,0,0,29,0,108,48,-4,-2023
2016/4/25 0:00,6986,1787,7042,0,0,0,32,0,107,47,-3,-2026
2016/4/25 1:00,7207,1786,7256,0,0,0,29,0,107,47,-3,-2015
2016/4/25 2:00,7502,1787,7461,0,0,0,27,0,108,47,-3,-1925
2016/4/25 3:00,7664,1820,7518,0,0,0,33,0,106,46,-3,-1856
2016/4/25 4:00,7826,2002,7365,0,0,0,42,0,107,47,-4,-1733
2016/4/25 5:00,7955,2029,7420,0,82,0,37,0,106,49,-4,-1764
2016/4/25 6:00,8160,1996,7558,0,503,0,24,0,107,50,-3,-2075
2016/4/25 7:00,8045,1857,7121,0,1002,0,10,0,107,49,-3,-2098
2016/4/25 8:00,8546,1845,7156,0,1498,0,7,0,106,49,-3,-2112
2016/4/25 9:00,9073,1878,7369,0,1878,0,10,0,107,46,-3,-2212
2016/4/25 10:00,9138,1877,7278,0,2099,0,20,0,104,46,-4,-2282
2016/4/25 11:00,9207,1878,7407,0,2185,0,22,0,108,45,-4,-2434
2016/4/25 12:00,8667,1743,7183,0,2127,0,21,0,111,46,-219,-2345
2016/4/25 13:00,9083,1820,7582,0,1905,0,23,0,107,47,-1,-2400
2016/4/25 14:00,9071,1846,7794,0,1518,0,22,0,107,52,-1,-2267
2016/4/25 15:00,8898,1904,8155,0,963,0,27,0,107,52,-1,-2309
2016/4/25 16:00,9049,1945,8649,0,553,0,24,0,107,53,-1,-2281
2016/4/25 17:00,8776,2009,8808,0,103,0,25,0,106,53,0,-2328
2016/4/25 18:00,9111,2123,8762,0,0,0,22,0,109,50,154,-2109
2016/4/25 19:00,9016,2141,8618,0,0,0,21,0,110,49,149,-2072
2016/4/25 20:00,8593,2056,8411,0,0,0,22,0,108,48,-1,-2051
2016/4/25 21:00,8165,1869,8217,0,0,0,26,0,107,48,-1,-2101
2016/4/25 22:00,8021,1787,8212,0,0,0,31,0,108,49,-1,-2165
2016/4/25 23:00,7822,1736,7943,0,0,0,21,0,106,49,0,-2033
2016/4/26 0:00,7502,1724,7520,0,0,0,22,0,109,49,-1,-1921
2016/4/26 1:00,7676,1741,7595,0,0,0,31,0,108,48,-1,-1846
2016/4/26 2:00,7886,1719,7885,0,0,0,31,0,110,48,-1,-1906
2016/4/26 3:00,8034,1764,7889,0,0,0,39,0,110,49,-1,-1816
2016/4/26 4:00,8147,1945,7817,0,0,0,46,0,107,49,-1,-1816
2016/4/26 5:00,8201,1990,7681,0,85,0,51,0,110,49,-1,-1764
2016/4/26 6:00,8286,1872,7636,0,452,0,56,0,110,50,-1,-1889
2016/4/26 7:00,8127,1698,7420,0,839,0,43,0,110,49,-1,-2031
2016/4/26 8:00,8657,1688,7548,0,1375,0,39,0,110,53,-1,-2155
2016/4/26 9:00,9050,1714,7625,0,1616,0,26,0,109,55,-1,-2094
2016/4/26 10:00,9184,1717,7593,0,1894,0,32,0,108,54,-1,-2213
2016/4/26 11:00,9080,1718,7591,0,1789,0,54,0,108,56,-1,-2235
2016/4/26 12:00,8595,1673,7069,0,1796,0,73,0,109,56,-1,-2180
2016/4/26 13:00,9110,1758,7909,0,1560,0,92,0,109,57,-1,-2374
2016/4/26 14:00,9092,1775,8048,0,1259,0,113,0,111,57,-1,-2270
2016/4/26 15:00,8959,1772,8336,0,802,0,126,0,111,44,-1,-2231
2016/4/26 16:00,9012,1825,8644,0,418,0,112,0,109,47,-1,-2142
2016/4/26 17:00,8841,2034,8761,0,97,0,109,0,113,46,-1,-2318
2016/4/26 18:00,9164,2171,8786,0,0,0,113,0,111,47,153,-2217
2016/4/26 19:00,9046,2128,8572,0,0,0,96,0,111,46,224,-2131
2016/4/26 20:00,8639,2050,8503,0,0,0,98,0,111,48,57,-2228
2016/4/26 21:00,8151,1865,8343,0,0,0,66,0,111,47,0,-2281
2016/4/26 22:00,8013,1806,8094,0,0,0,39,0,112,49,-1,-2086
2016/4/26 23:00,7793,1787,7863,0,0,0,43,0,112,50,0,-2062
2016/4/27 0:00,7481,1724,7620,0,0,0,36,0,110,48,-1,-2056
2016/4/27 1:00,7620,1731,7751,0,0,0,32,0,113,48,-1,-2054
2016/4/27 2:00,7889,1736,8019,0,0,0,29,0,112,49,-1,-2055
2016/4/27 3:00,8016,1776,8124,0,0,0,22,0,111,49,-1,-2065
2016/4/27 4:00,8105,1778,8185,0,0,0,18,0,111,48,-1,-2034
2016/4/27 5:00,8099,1895,8005,0,67,0,14,0,112,42,-1,-2035
2016/4/27 6:00,8223,1909,7873,0,338,0,10,0,112,50,-1,-2068
2016/4/27 7:00,8193,1701,7654,0,753,0,7,0,112,51,-1,-2084
2016/4/27 8:00,8741,1688,7856,0,1309,0,10,0,111,55,-1,-2287
2016/4/27 9:00,9188,1715,7809,0,1757,0,17,0,112,60,-1,-2281
2016/4/27 10:00,9255,1723,7651,0,1960,0,35,0,109,60,-1,-2282
2016/4/27 11:00,9315,1719,7678,0,2068,0,50,0,110,62,0,-2372
2016/4/27 12:00,8804,1644,7301,0,2019,0,75,0,112,65,0,-2412
2016/4/27 13:00,9274,1729,7995,0,1776,0,98,0,111,64,0,-2499
2016/4/27 14:00,9159,1749,8239,0,1281,0,122,0,110,63,0,-2405
2016/4/27 15:00,8870,1757,8490,0,663,0,124,0,110,49,0,-2323
2016/4/27 16:00,9019,1907,8805,0,299,0,118,0,113,50,0,-2273
2016/4/27 17:00,8979,2139,8752,0,63,0,99,0,107,50,0,-2231
2016/4/27 18:00,9236,2161,8905,0,0,0,77,0,109,51,68,-2135
2016/4/27 19:00,9050,2116,8863,0,0,0,90,0,109,50,71,-2249
2016/4/27 20:00,8638,1852,8779,0,0,0,114,0,110,51,-1,-2267
2016/4/27 21:00,8131,1814,8347,0,0,0,136,0,108,50,-1,-2323
2016/4/27 22:00,7910,1794,7891,0,0,0,140,0,109,49,-1,-2072
2016/4/27 23:00,7667,1786,7656,0,0,0,150,0,108,47,0,-2080
2016/4/28 0:00,7348,1685,7430,0,0,0,161,0,109,47,-1,-2083
2016/4/28 1:00,7518,1702,7556,0,0,0,191,0,107,47,-1,-2084
2016/4/28 2:00,7747,1717,7695,0,0,0,227,0,107,48,-1,-2046
2016/4/28 3:00,7863,1742,7736,0,0,0,269,0,106,49,-1,-2038
2016/4/28 4:00,7976,1753,7800,0,0,0,273,0,105,47,-1,-2001
2016/4/28 5:00,8095,1740,7900,0,15,0,298,0,106,45,-1,-2008
2016/4/28 6:00,8386,1794,8152,0,60,0,310,0,107,50,0,-2087
2016/4/28 7:00,8523,1773,8249,0,97,0,338,0,107,49,0,-2090
2016/4/28 8:00,9236,1800,9150,0,139,0,355,0,97,50,0,-2355
2016/4/28 9:00,9792,1895,9413,0,172,0,347,0,94,50,68,-2247
2016/4/28 10:00,9784,1947,9272,0,185,0,352,0,92,49,168,-2281
2016/4/28 11:00,9840,2007,9259,0,250,0,371,0,90,48,143,-2328
2016/4/28 12:00,9219,2049,8779,0,199,0,384,0,94,47,10,-2343
2016/4/28 13:00,9694,2134,9112,0,175,0,401,0,95,46,0,-2269
2016/4/28 14:00,9693,2170,9051,0,141,0,371,0,95,46,82,-2263
2016/4/28 15:00,9607,2235,8882,0,91,0,379,0,95,46,134,-2255
2016/4/28 16:00,9659,2351,9038,0,56,0,366,0,92,47,0,-2291
2016/4/28 17:00,9471,2411,8767,0,12,0,339,0,90,48,0,-2196
2016/4/28 18:00,9505,2413,8568,0,0,0,343,0,94,48,0,-1961
2016/4/28 19:00,9157,2386,8370,0,0,0,343,0,95,47,0,-2084
2016/4/28 20:00,8699,2250,8213,0,0,0,316,0,97,48,0,-2225
2016/4/28 21:00,8205,2262,7675,0,0,0,327,0,96,47,0,-2202
2016/4/28 22:00,8026,2250,7330,0,0,0,318,0,94,48,0,-2014
2016/4/28 23:00,7870,2205,7272,0,4,0,286,0,91,47,0,-2035
